tick,position,velocity,acceleration,dpos,dvel,dacc
230,22.5,5,0
231,22.625,5,0
232,22.75,5,0
233,22.875,5,0
234,23,5,0
235,23.125,5,0
236,23.25,5,0
237,23.375,5,0
238,23.5,5,0
239,23.625,5,0
240,23.75,5,0,23.75,5,0
241,23.875,5,0
242,24,5,0
243,24.125,5,0
244,24.25,5,0
245,24.375,5,0
246,24.5,5,0
247,24.625,5,0
248,24.75,5,0
249,24.875,5,0
250,25,5,0
251,25.125,5,0
252,25.25,5,0
253,25.375,5,0
254,25.5,5,0
255,25.625,5,0
256,25.75,5,0
257,25.875,5,0
258,26,5,0
259,26.125,5,0
260,26.25,5,0
261,26.375,5,0
262,26.5,5,0
263,26.625,5,0
264,26.75,5,0
265,26.875,5,0
266,27,5,0
267,27.125,5,0
268,27.25,5,0
269,27.375,5,0
270,27.5,5,0
271,27.625,5,0
272,27.75,5,0
273,27.875,5,0
274,28,5,0
275,28.125,5,0
276,28.25,5,0
277,28.375,5,0
278,28.5,5,0
279,28.625,5,0
280,28.75,5,0,28.75,5,0
281,28.649375,5.949999999999999,-2
282,28.7975,5.9,-2
283,28.944375,5.85,-2
284,29.09,5.800000000000001,-2
285,29.234375,5.75,-2
286,29.3775,5.699999999999999,-2
287,29.519375,5.65,-2
288,29.66,5.6,-2
289,29.799375,5.550000000000001,-2
290,29.9375,5.5,-2
291,30.074375,5.449999999999999,-2
292,30.21,5.4,-2
293,30.344375,5.35,-2
294,30.4775,5.300000000000001,-2
295,30.609375,5.25,-2
296,30.74,5.199999999999999,-2
297,30.869375,5.15,-2
298,30.9975,5.1,-2
299,31.124375,5.050000000000001,-2
300,31.25,5,-2
301,31.374375,4.949999999999999,-2
302,31.4975,4.9,-2
303,31.619375,4.85,-2
304,31.74,4.800000000000001,-2
305,31.859375,4.75,-2
306,31.9775,4.699999999999999,-2
307,32.094375,4.65,-2
308,32.21,4.6,-2
309,32.324375,4.550000000000001,-2
310,32.4375,4.5,-2
311,32.549375,4.449999999999999,-2
312,32.66,4.4,-2
313,32.769375,4.35,-2
314,32.8775,4.300000000000001,-2
315,32.984375,4.25,-2
316,33.089999999999996,4.199999999999999,-2
317,33.194375,4.15,-2
318,33.2975,4.1,-2
319,33.399375,4.050000000000001,-2
320,33.5,4,-2,33.5,4,-2
321,33.599375,3.9499999999999993,-2
322,33.6975,3.8999999999999986,-2
323,33.794375,3.8500000000000014,-2
324,33.89,3.8000000000000007,-2
325,33.984375,3.75,-2
326,34.0775,3.6999999999999993,-2
327,34.169375,3.6499999999999986,-2
328,34.26,3.6000000000000014,-2
329,34.349375,3.5500000000000007,-2
330,34.4375,3.5,-2
331,34.524375,3.4499999999999993,-2
332,34.61,3.3999999999999986,-2
333,34.694375,3.3500000000000014,-2
334,34.7775,3.3000000000000007,-2
335,34.859375,3.25,-2
336,34.94,3.1999999999999993,-2
337,35.019375,3.1499999999999986,-2
338,35.097500000000004,3.1000000000000014,-2
339,35.174375,3.0500000000000007,-2
340,35.25,3,-2
341,35.324374999999996,2.9499999999999993,-2
342,35.3975,2.8999999999999986,-2
343,35.469375,2.8500000000000014,-2
344,35.54,2.8000000000000007,-2
345,35.609375,2.75,-2
346,35.6775,2.6999999999999993,-2
347,35.744375,2.6499999999999986,-2
348,35.81,2.6000000000000014,-2
349,35.874375,2.5500000000000007,-2
350,35.9375,2.5,-2
351,35.999375,2.4499999999999993,-2
352,36.059999999999995,2.3999999999999986,-2
353,36.119375000000005,2.3500000000000014,-2
354,36.1775,2.3000000000000007,-2
355,36.234375,2.25,-2
356,36.29,2.1999999999999993,-2
357,36.344375,2.1499999999999986,-2
358,36.3975,2.1000000000000014,-2
359,36.449375,2.0500000000000007,-2
360,36.5,2,-2,36.5,2,-2
361,36.549375,1.9499999999999993,-2
362,36.5975,1.8999999999999986,-2
363,36.644375000000004,1.8500000000000014,-2
364,36.69,1.8000000000000007,-2
365,36.734375,1.75,-2
366,36.777499999999996,1.6999999999999993,-2
367,36.819375,1.6499999999999986,-2
368,36.86,1.6000000000000014,-2
369,36.899375,1.5500000000000007,-2
370,36.9375,1.5,-2
371,36.974375,1.4499999999999993,-2
372,37.01,1.3999999999999986,-2
373,37.044375,1.3500000000000014,-2
374,37.0775,1.3000000000000007,-2
375,37.109375,1.25,-2
376,37.14,1.1999999999999993,-2
377,37.169374999999995,1.1499999999999986,-2
378,37.197500000000005,1.1000000000000014,-2
379,37.224375,1.0500000000000007,-2
380,37.25,1,-2
381,37.274375,0.9499999999999993,-2
382,37.2975,0.8999999999999986,-2
383,37.319375,0.8500000000000014,-2
384,37.34,0.8000000000000007,-2
385,37.359375,0.75,-2
386,37.3775,0.6999999999999993,-2
387,37.394375,0.6499999999999986,-2
388,37.410000000000004,0.6000000000000014,-2
389,37.424375,0.5500000000000007,-2
390,37.4375,0.5,-2
391,37.449374999999996,0.4499999999999993,-2
392,37.459999999999994,0.3999999999999986,-2
393,37.469375,0.3500000000000014,-2
394,37.4775,0.3000000000000007,-2
395,37.484375,0.25,-2
396,37.489999999999995,0.1999999999999993,-2
397,37.494375,0.14999999999999858,-2
398,37.4975,0.10000000000000142,-2
399,37.499375,0.05000000000000071,-2
400,37.5,0,-2,37.5,0,-2
